"powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE","ED","lifeform_description","accepted_plant_name_id","group","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"1013641-1","Podocarpaceae","Podocarpus","atjehensis","Podocarpus atjehensis","(Wasscher) de Laub.","NT",0.407130754,3.490393016,"tree",380982,"Gymnosperms",542537,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"906887-1","Podocarpaceae","Podocarpus","borneensis","Podocarpus borneensis","de Laub.","LC",0.164581453,3.581751504,"tree",380988,"Gymnosperms",542540,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"263448-1","Podocarpaceae","Podocarpus","bracteatus","Podocarpus bracteatus","Blume","LC",0.2356847,4.142909835,"tree",380950,"Gymnosperms",542542,4,"ASIA-TROPICAL",42,"Malesia","JAW","Jawa",0,0,0
"263448-1","Podocarpaceae","Podocarpus","bracteatus","Podocarpus bracteatus","Blume","LC",0.2356847,4.142909835,"tree",380950,"Gymnosperms",542543,4,"ASIA-TROPICAL",42,"Malesia","LSI","Lesser Sunda Is.",0,0,0
"263448-1","Podocarpaceae","Podocarpus","bracteatus","Podocarpus bracteatus","Blume","LC",0.2356847,4.142909835,"tree",380950,"Gymnosperms",542541,4,"ASIA-TROPICAL",42,"Malesia","SUM","Sumatera",0,0,0
"928613-1","Podocarpaceae","Podocarpus","brasiliensis","Podocarpus brasiliensis","de Laub.","LC",0.098962628,1.666981607,"tree",380797,"Gymnosperms",542336,8,"SOUTHERN AMERICA",82,"Northern South America","VEN","Venezuela",0,0,0
"928613-1","Podocarpaceae","Podocarpus","brasiliensis","Podocarpus brasiliensis","de Laub.","LC",0.098962628,1.666981607,"tree",380797,"Gymnosperms",542544,8,"SOUTHERN AMERICA",84,"Brazil","BZC","Brazil West-Central",0,0,0
"928613-1","Podocarpaceae","Podocarpus","brasiliensis","Podocarpus brasiliensis","de Laub.","LC",0.098962628,1.666981607,"tree",380797,"Gymnosperms",650305,8,"SOUTHERN AMERICA",84,"Brazil","BZL","Brazil Southeast",0,0,0
"928613-1","Podocarpaceae","Podocarpus","brasiliensis","Podocarpus brasiliensis","de Laub.","LC",0.098962628,1.666981607,"tree",380797,"Gymnosperms",542545,8,"SOUTHERN AMERICA",84,"Brazil","BZN","Brazil North",0,0,0
"828285-1","Podocarpaceae","Podocarpus","brassii","Podocarpus brassii","Pilg.","LC",0.349645838,6.487918,"tree",379576,"Gymnosperms",542546,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"828286-1","Podocarpaceae","Podocarpus","brevifolius","Podocarpus brevifolius","(Stapf) Foxw.","NT",0.622154588,5.398669,"shrub",379565,"Gymnosperms",542548,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"204574-2","Podocarpaceae","Podocarpus","buchii","Podocarpus buchii","Urb.","EN",2.061404012,4.270055043,"tree",379566,"Gymnosperms",650307,8,"SOUTHERN AMERICA",81,"Caribbean","DOM","Dominican Republic",0,0,0
"204574-2","Podocarpaceae","Podocarpus","buchii","Podocarpus buchii","Urb.","EN",2.061404012,4.270055043,"tree",379566,"Gymnosperms",650308,8,"SOUTHERN AMERICA",81,"Caribbean","HAI","Haiti",0,0,0
"687985-1","Podocarpaceae","Podocarpus","capuronii","Podocarpus capuronii","de Laub.","EN",3.41174815,6.619002958,"tree",380804,"Gymnosperms",542550,2,"AFRICA",29,"Western Indian Ocean","MDG","Madagascar",0,0,0
"301686-2","Podocarpaceae","Podocarpus","celatus","Podocarpus celatus","de Laub.","LC",0.050248371,0.838351162,"tree",380806,"Gymnosperms",542340,8,"SOUTHERN AMERICA",82,"Northern South America","VEN","Venezuela",0,0,0
"301686-2","Podocarpaceae","Podocarpus","celatus","Podocarpus celatus","de Laub.","LC",0.050248371,0.838351162,"tree",380806,"Gymnosperms",542342,8,"SOUTHERN AMERICA",83,"Western South America","BOL","Bolivia",0,0,0
"301686-2","Podocarpaceae","Podocarpus","celatus","Podocarpus celatus","de Laub.","LC",0.050248371,0.838351162,"tree",380806,"Gymnosperms",650784,8,"SOUTHERN AMERICA",83,"Western South America","CLM","Colombia",0,0,0
"301686-2","Podocarpaceae","Podocarpus","celatus","Podocarpus celatus","de Laub.","LC",0.050248371,0.838351162,"tree",380806,"Gymnosperms",542341,8,"SOUTHERN AMERICA",83,"Western South America","PER","Peru",0,0,0
"301686-2","Podocarpaceae","Podocarpus","celatus","Podocarpus celatus","de Laub.","LC",0.050248371,0.838351162,"tree",380806,"Gymnosperms",650785,8,"SOUTHERN AMERICA",84,"Brazil","BZC","Brazil West-Central",0,0,0
"687986-1","Podocarpaceae","Podocarpus","chingianus","Podocarpus chingianus","S.Y.Hu","DD",0.533571536,2.030497483,"tree",380834,"Gymnosperms",542557,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"906888-1","Podocarpaceae","Podocarpus","confertus","Podocarpus confertus","de Laub.","EN",1.707084083,3.829361061,"tree",380836,"Gymnosperms",542558,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"263460-1","Podocarpaceae","Podocarpus","coriaceus","Podocarpus coriaceus","Rich.","LC",0.116185092,1.795478584,"tree",380838,"Gymnosperms",542559,8,"SOUTHERN AMERICA",81,"Caribbean","LEE","Leeward Is.",0,0,0
"263460-1","Podocarpaceae","Podocarpus","coriaceus","Podocarpus coriaceus","Rich.","LC",0.116185092,1.795478584,"tree",380838,"Gymnosperms",752503,8,"SOUTHERN AMERICA",81,"Caribbean","PUE","Puerto Rico",0,0,0
"263460-1","Podocarpaceae","Podocarpus","coriaceus","Podocarpus coriaceus","Rich.","LC",0.116185092,1.795478584,"tree",380838,"Gymnosperms",804663,8,"SOUTHERN AMERICA",81,"Caribbean","TRT","Trinidad-Tobago",0,0,0
"263460-1","Podocarpaceae","Podocarpus","coriaceus","Podocarpus coriaceus","Rich.","LC",0.116185092,1.795478584,"tree",380838,"Gymnosperms",542560,8,"SOUTHERN AMERICA",81,"Caribbean","WIN","Windward Is.",0,0,0
"263463-1","Podocarpaceae","Podocarpus","costalis","Podocarpus costalis","C.Presl","EN",0.343043554,0.71527201,"shrub",380840,"Gymnosperms",785001,3,"ASIA-TEMPERATE",38,"Eastern Asia","NNS","Nansei-shoto",0,0,0
"263463-1","Podocarpaceae","Podocarpus","costalis","Podocarpus costalis","C.Presl","EN",0.343043554,0.71527201,"shrub",380840,"Gymnosperms",542561,3,"ASIA-TEMPERATE",38,"Eastern Asia","TAI","Taiwan",0,0,0
"263463-1","Podocarpaceae","Podocarpus","costalis","Podocarpus costalis","C.Presl","EN",0.343043554,0.71527201,"shrub",380840,"Gymnosperms",542562,4,"ASIA-TROPICAL",42,"Malesia","PHI","Philippines",0,0,0
"283437-2","Podocarpaceae","Podocarpus","costaricensis","Podocarpus costaricensis","de Laub.","CR",4.090267004,4.716410154,"tree",380843,"Gymnosperms",542563,8,"SOUTHERN AMERICA",80,"Central America","COS","Costa Rica",0,0,0
"828295-1","Podocarpaceae","Podocarpus","decipiens","Podocarpus decipiens","N.E.Gray",NA,0.14226471,0.39513554,"tree",379570,"Gymnosperms",784999,6,"PACIFIC",60,"Southwestern Pacific","FIJ","Fiji",0,0,0
"828296-1","Podocarpaceae","Podocarpus","decumbens","Podocarpus decumbens","N.E.Gray","EN",3.624645918,8.816176,"subshrub or shrub",379571,"Gymnosperms",542568,6,"PACIFIC",60,"Southwestern Pacific","NWC","New Caledonia",0,0,0
"828297-1","Podocarpaceae","Podocarpus","deflexus","Podocarpus deflexus","Ridl.","NT",0.194262423,1.589104962,"tree",379572,"Gymnosperms",542569,4,"ASIA-TROPICAL",42,"Malesia","MLY","Malaya",0,0,0
"828297-1","Podocarpaceae","Podocarpus","deflexus","Podocarpus deflexus","Ridl.","NT",0.194262423,1.589104962,"tree",379572,"Gymnosperms",542570,4,"ASIA-TROPICAL",42,"Malesia","SUM","Sumatera",0,0,0
"1013642-1","Podocarpaceae","Podocarpus","degeneri","Podocarpus degeneri","(N.E.Gray) de Laub.",NA,0.099597962,0.297516547,"tree",380823,"Gymnosperms",542571,6,"PACIFIC",60,"Southwestern Pacific","FIJ","Fiji",0,0,0
"828298-1","Podocarpaceae","Podocarpus","dispermus","Podocarpus dispermus","C.T.White","LC",0.435963034,7.822066,"tree",379573,"Gymnosperms",542572,5,"AUSTRALASIA",50,"Australia","QLD","Queensland",0,0,0
"263472-1","Podocarpaceae","Podocarpus","drouynianus","Podocarpus drouynianus","F.Muell.","LC",0.410303715,7.868619074,"shrub",380828,"Gymnosperms",542575,5,"AUSTRALASIA",50,"Australia","WAU","Western Australia",0,0,0
"204580-2","Podocarpaceae","Podocarpus","ekmanii","Podocarpus ekmanii","Urb.","LC",0.042459273,0.707498795,"shrub or tree",379574,"Gymnosperms",650788,8,"SOUTHERN AMERICA",81,"Caribbean","CUB","Cuba",0,0,0
"120790-3","Podocarpaceae","Podocarpus","elatus","Podocarpus elatus","R.Br. ex Endl.","LC",0.301133674,4.964858363,"tree",380830,"Gymnosperms",542576,5,"AUSTRALASIA",50,"Australia","NSW","New South Wales",0,0,0
"120790-3","Podocarpaceae","Podocarpus","elatus","Podocarpus elatus","R.Br. ex Endl.","LC",0.301133674,4.964858363,"tree",380830,"Gymnosperms",542577,5,"AUSTRALASIA",50,"Australia","NTA","Northern Territory",0,0,0
"120790-3","Podocarpaceae","Podocarpus","elatus","Podocarpus elatus","R.Br. ex Endl.","LC",0.301133674,4.964858363,"tree",380830,"Gymnosperms",542578,5,"AUSTRALASIA",50,"Australia","QLD","Queensland",0,0,0
"263477-1","Podocarpaceae","Podocarpus","elongatus","Podocarpus elongatus","(Aiton) L'Hér. ex Pers.","LC",0.283956115,5.088473518,"tree",380858,"Gymnosperms",650789,2,"AFRICA",26,"South Tropical Africa","MLW","Malawi",0,0,0
"263477-1","Podocarpaceae","Podocarpus","elongatus","Podocarpus elongatus","(Aiton) L'Hér. ex Pers.","LC",0.283956115,5.088473518,"tree",380858,"Gymnosperms",650790,2,"AFRICA",26,"South Tropical Africa","ZAM","Zambia",0,0,0
"263477-1","Podocarpaceae","Podocarpus","elongatus","Podocarpus elongatus","(Aiton) L'Hér. ex Pers.","LC",0.283956115,5.088473518,"tree",380858,"Gymnosperms",650791,2,"AFRICA",26,"South Tropical Africa","ZIM","Zimbabwe",0,0,0
"263477-1","Podocarpaceae","Podocarpus","elongatus","Podocarpus elongatus","(Aiton) L'Hér. ex Pers.","LC",0.283956115,5.088473518,"tree",380858,"Gymnosperms",542579,2,"AFRICA",27,"Southern Africa","CPP","Cape Provinces",0,0,0
"906889-1","Podocarpaceae","Podocarpus","fasciculus","Podocarpus fasciculus","de Laub.","VU",0.772839726,3.307394262,"tree",380921,"Gymnosperms",650792,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"906889-1","Podocarpaceae","Podocarpus","fasciculus","Podocarpus fasciculus","de Laub.","VU",0.772839726,3.307394262,"tree",380921,"Gymnosperms",542581,3,"ASIA-TEMPERATE",38,"Eastern Asia","NNS","Nansei-shoto",0,0,0
"906889-1","Podocarpaceae","Podocarpus","fasciculus","Podocarpus fasciculus","de Laub.","VU",0.772839726,3.307394262,"tree",380921,"Gymnosperms",542582,3,"ASIA-TEMPERATE",38,"Eastern Asia","TAI","Taiwan",0,0,0
"828306-1","Podocarpaceae","Podocarpus","forrestii","Podocarpus forrestii","Craib & W.W.Sm.",NA,0.729518728,1.811552664,"tree",379534,"Gymnosperms",785002,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"687991-1","Podocarpaceae","Podocarpus","gibbsiae","Podocarpus gibbsiae","N.E.Gray","VU",0.536301283,2.379056645,"tree",380920,"Gymnosperms",542583,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"828307-1","Podocarpaceae","Podocarpus","glaucus","Podocarpus glaucus","Foxw.","LC",0.103069475,2.333603354,"tree",379535,"Gymnosperms",542586,4,"ASIA-TROPICAL",42,"Malesia","MOL","Maluku",0,0,0
"828307-1","Podocarpaceae","Podocarpus","glaucus","Podocarpus glaucus","Foxw.","LC",0.103069475,2.333603354,"tree",379535,"Gymnosperms",542584,4,"ASIA-TROPICAL",42,"Malesia","PHI","Philippines",0,0,0
"828307-1","Podocarpaceae","Podocarpus","glaucus","Podocarpus glaucus","Foxw.","LC",0.103069475,2.333603354,"tree",379535,"Gymnosperms",542585,4,"ASIA-TROPICAL",42,"Malesia","SUL","Sulawesi",0,0,0
"828307-1","Podocarpaceae","Podocarpus","glaucus","Podocarpus glaucus","Foxw.","LC",0.103069475,2.333603354,"tree",379535,"Gymnosperms",542587,4,"ASIA-TROPICAL",43,"Papuasia","BIS","Bismarck Archipelago",0,0,0
"828307-1","Podocarpaceae","Podocarpus","glaucus","Podocarpus glaucus","Foxw.","LC",0.103069475,2.333603354,"tree",379535,"Gymnosperms",542588,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"828307-1","Podocarpaceae","Podocarpus","glaucus","Podocarpus glaucus","Foxw.","LC",0.103069475,2.333603354,"tree",379535,"Gymnosperms",542589,4,"ASIA-TROPICAL",43,"Papuasia","SOL","Solomon Is.",0,0,0
"906890-1","Podocarpaceae","Podocarpus","globulus","Podocarpus globulus","de Laub.","EN",2.115000373,3.996253706,"tree",380918,"Gymnosperms",542590,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"263488-1","Podocarpaceae","Podocarpus","glomeratus","Podocarpus glomeratus","D.Don","NT",0.305466907,2.52762039,"tree",380899,"Gymnosperms",542593,8,"SOUTHERN AMERICA",83,"Western South America","BOL","Bolivia",0,0,0
"263488-1","Podocarpaceae","Podocarpus","glomeratus","Podocarpus glomeratus","D.Don","NT",0.305466907,2.52762039,"tree",380899,"Gymnosperms",542591,8,"SOUTHERN AMERICA",83,"Western South America","ECU","Ecuador",0,0,0
"263488-1","Podocarpaceae","Podocarpus","glomeratus","Podocarpus glomeratus","D.Don","NT",0.305466907,2.52762039,"tree",380899,"Gymnosperms",542592,8,"SOUTHERN AMERICA",83,"Western South America","PER","Peru",0,0,0
"263489-1","Podocarpaceae","Podocarpus","gnidioides","Podocarpus gnidioides","Carrière","LC",0.32934673,6.455196964,"shrub",380900,"Gymnosperms",542594,6,"PACIFIC",60,"Southwestern Pacific","NWC","New Caledonia",0,0,0
"906891-1","Podocarpaceae","Podocarpus","grayae","Podocarpus grayae","de Laub.","LC",0.382911475,6.112233019,"tree",380903,"Gymnosperms",650793,5,"AUSTRALASIA",50,"Australia","NTA","Northern Territory",0,0,0
"906891-1","Podocarpaceae","Podocarpus","grayae","Podocarpus grayae","de Laub.","LC",0.382911475,6.112233019,"tree",380903,"Gymnosperms",542595,5,"AUSTRALASIA",50,"Australia","QLD","Queensland",0,0,0
"204582-2","Podocarpaceae","Podocarpus","guatemalensis","Podocarpus guatemalensis","Standl.","LC",0.096295109,1.668054017,"tree",381228,"Gymnosperms",542597,7,"NORTHERN AMERICA",79,"Mexico","MXG","Mexico Gulf",0,0,0
"204582-2","Podocarpaceae","Podocarpus","guatemalensis","Podocarpus guatemalensis","Standl.","LC",0.096295109,1.668054017,"tree",381228,"Gymnosperms",542596,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"204582-2","Podocarpaceae","Podocarpus","guatemalensis","Podocarpus guatemalensis","Standl.","LC",0.096295109,1.668054017,"tree",381228,"Gymnosperms",542598,8,"SOUTHERN AMERICA",80,"Central America","BLZ","Belize",0,0,0
"204582-2","Podocarpaceae","Podocarpus","guatemalensis","Podocarpus guatemalensis","Standl.","LC",0.096295109,1.668054017,"tree",381228,"Gymnosperms",542599,8,"SOUTHERN AMERICA",80,"Central America","COS","Costa Rica",0,0,0
"204582-2","Podocarpaceae","Podocarpus","guatemalensis","Podocarpus guatemalensis","Standl.","LC",0.096295109,1.668054017,"tree",381228,"Gymnosperms",542601,8,"SOUTHERN AMERICA",80,"Central America","GUA","Guatemala",0,0,0
"204582-2","Podocarpaceae","Podocarpus","guatemalensis","Podocarpus guatemalensis","Standl.","LC",0.096295109,1.668054017,"tree",381228,"Gymnosperms",542602,8,"SOUTHERN AMERICA",80,"Central America","HON","Honduras",0,0,0
"204582-2","Podocarpaceae","Podocarpus","guatemalensis","Podocarpus guatemalensis","Standl.","LC",0.096295109,1.668054017,"tree",381228,"Gymnosperms",542606,8,"SOUTHERN AMERICA",80,"Central America","NIC","Nicaragua",0,0,0
"204582-2","Podocarpaceae","Podocarpus","guatemalensis","Podocarpus guatemalensis","Standl.","LC",0.096295109,1.668054017,"tree",381228,"Gymnosperms",542603,8,"SOUTHERN AMERICA",80,"Central America","PAN","Panamá",0,0,0
"204582-2","Podocarpaceae","Podocarpus","guatemalensis","Podocarpus guatemalensis","Standl.","LC",0.096295109,1.668054017,"tree",381228,"Gymnosperms",542604,8,"SOUTHERN AMERICA",83,"Western South America","CLM","Colombia",0,0,0
"828310-1","Podocarpaceae","Podocarpus","henkelii","Podocarpus henkelii","Stapf ex Dallim. & A.B.Jacks","EN",6.277113568,14.446517,"tree",379538,"Gymnosperms",542607,2,"AFRICA",25,"East Tropical Africa","TAN","Tanzania",0,0,0
"828310-1","Podocarpaceae","Podocarpus","henkelii","Podocarpus henkelii","Stapf ex Dallim. & A.B.Jacks","EN",6.277113568,14.446517,"tree",379538,"Gymnosperms",542608,2,"AFRICA",26,"South Tropical Africa","MLW","Malawi",0,0,0
"828310-1","Podocarpaceae","Podocarpus","henkelii","Podocarpus henkelii","Stapf ex Dallim. & A.B.Jacks","EN",6.277113568,14.446517,"tree",379538,"Gymnosperms",650794,2,"AFRICA",26,"South Tropical Africa","ZIM","Zimbabwe",0,0,0
"828310-1","Podocarpaceae","Podocarpus","henkelii","Podocarpus henkelii","Stapf ex Dallim. & A.B.Jacks","EN",6.277113568,14.446517,"tree",379538,"Gymnosperms",542609,2,"AFRICA",27,"Southern Africa","CPP","Cape Provinces",0,0,0
"828310-1","Podocarpaceae","Podocarpus","henkelii","Podocarpus henkelii","Stapf ex Dallim. & A.B.Jacks","EN",6.277113568,14.446517,"tree",379538,"Gymnosperms",542610,2,"AFRICA",27,"Southern Africa","NAT","KwaZulu-Natal",0,0,0
"928803-1","Podocarpaceae","Podocarpus","hispaniolensis","Podocarpus hispaniolensis","de Laub.","EN",3.822990064,9.085996,"tree",380898,"Gymnosperms",542611,8,"SOUTHERN AMERICA",81,"Caribbean","DOM","Dominican Republic",0,0,0
"687992-1","Podocarpaceae","Podocarpus","humbertii","Podocarpus humbertii","de Laub.","EN",1.999493905,4.488277445,"tree",380908,"Gymnosperms",542612,2,"AFRICA",29,"Western Indian Ocean","MDG","Madagascar",0,0,0
"687993-1","Podocarpaceae","Podocarpus","idenburgensis","Podocarpus idenburgensis","N.E.Gray",NA,1.158929668,4.382068714,"tree",380911,"Gymnosperms",784968,4,"ASIA-TROPICAL",43,"Papuasia","BIS","Bismarck Archipelago",0,0,0
"687993-1","Podocarpaceae","Podocarpus","idenburgensis","Podocarpus idenburgensis","N.E.Gray",NA,1.158929668,4.382068714,"tree",380911,"Gymnosperms",784969,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"687993-1","Podocarpaceae","Podocarpus","idenburgensis","Podocarpus idenburgensis","N.E.Gray",NA,1.158929668,4.382068714,"tree",380911,"Gymnosperms",784970,4,"ASIA-TROPICAL",43,"Papuasia","SOL","Solomon Is.",0,0,0
"687993-1","Podocarpaceae","Podocarpus","idenburgensis","Podocarpus idenburgensis","N.E.Gray",NA,1.158929668,4.382068714,"tree",380911,"Gymnosperms",784971,6,"PACIFIC",60,"Southwestern Pacific","FIJ","Fiji",0,0,0
"906892-1","Podocarpaceae","Podocarpus","insularis","Podocarpus insularis","de Laub.","LC",0.032106966,0.513797507,"tree",380941,"Gymnosperms",542681,4,"ASIA-TROPICAL",43,"Papuasia","BIS","Bismarck Archipelago",0,0,0
"906892-1","Podocarpaceae","Podocarpus","insularis","Podocarpus insularis","de Laub.","LC",0.032106966,0.513797507,"tree",380941,"Gymnosperms",542680,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"906892-1","Podocarpaceae","Podocarpus","insularis","Podocarpus insularis","de Laub.","LC",0.032106966,0.513797507,"tree",380941,"Gymnosperms",542682,4,"ASIA-TROPICAL",43,"Papuasia","SOL","Solomon Is.",0,0,0
"263509-1","Podocarpaceae","Podocarpus","laetus","Podocarpus laetus","Hooibr. ex Endl.","LC",0.394594134,8.203926776,"tree",380989,"Gymnosperms",792479,5,"AUSTRALASIA",51,"New Zealand","NZN","New Zealand North",0,0,0
"263509-1","Podocarpaceae","Podocarpus","laetus","Podocarpus laetus","Hooibr. ex Endl.","LC",0.394594134,8.203926776,"tree",380989,"Gymnosperms",792480,5,"AUSTRALASIA",51,"New Zealand","NZS","New Zealand South",0,0,0
"204586-2","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","NT",0.234514195,1.964271747,"tree",380990,"Gymnosperms",542685,8,"SOUTHERN AMERICA",84,"Brazil","BZL","Brazil Southeast",0,0,0
"204586-2","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","NT",0.234514195,1.964271747,"tree",380990,"Gymnosperms",542687,8,"SOUTHERN AMERICA",84,"Brazil","BZS","Brazil South",0,0,0
"204586-2","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","NT",0.234514195,1.964271747,"tree",380990,"Gymnosperms",542686,8,"SOUTHERN AMERICA",85,"Southern South America","AGE","Argentina Northeast",0,0,0
"828314-1","Podocarpaceae","Podocarpus","latifolius","Podocarpus latifolius","(Thunb.) R.Br. ex Mirb.","LC",0.204446708,4.169270084,"tree",380968,"Gymnosperms",542688,2,"AFRICA",27,"Southern Africa","CPP","Cape Provinces",0,0,0
"828314-1","Podocarpaceae","Podocarpus","latifolius","Podocarpus latifolius","(Thunb.) R.Br. ex Mirb.","LC",0.204446708,4.169270084,"tree",380968,"Gymnosperms",650795,2,"AFRICA",27,"Southern Africa","LES","Lesotho",0,0,0
"828314-1","Podocarpaceae","Podocarpus","latifolius","Podocarpus latifolius","(Thunb.) R.Br. ex Mirb.","LC",0.204446708,4.169270084,"tree",380968,"Gymnosperms",650796,2,"AFRICA",27,"Southern Africa","NAT","KwaZulu-Natal",0,0,0
"828314-1","Podocarpaceae","Podocarpus","latifolius","Podocarpus latifolius","(Thunb.) R.Br. ex Mirb.","LC",0.204446708,4.169270084,"tree",380968,"Gymnosperms",650797,2,"AFRICA",27,"Southern Africa","OFS","Free State",0,0,0
"828314-1","Podocarpaceae","Podocarpus","latifolius","Podocarpus latifolius","(Thunb.) R.Br. ex Mirb.","LC",0.204446708,4.169270084,"tree",380968,"Gymnosperms",650798,2,"AFRICA",27,"Southern Africa","SWZ","Swaziland",0,0,0
"828314-1","Podocarpaceae","Podocarpus","latifolius","Podocarpus latifolius","(Thunb.) R.Br. ex Mirb.","LC",0.204446708,4.169270084,"tree",380968,"Gymnosperms",650799,2,"AFRICA",27,"Southern Africa","TVL","Northern Provinces",0,0,0
"904993-1","Podocarpaceae","Podocarpus","laubenfelsii","Podocarpus laubenfelsii","Tiong","EN",0.799982051,1.480053171,"tree",380977,"Gymnosperms",542689,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"263516-1","Podocarpaceae","Podocarpus","lawrencii","Podocarpus lawrencii","Hook.f.","LC",0.385733228,5.980122438,"subshrub or shrub",381234,"Gymnosperms",542690,5,"AUSTRALASIA",50,"Australia","NSW","New South Wales",0,0,0
"263516-1","Podocarpaceae","Podocarpus","lawrencii","Podocarpus lawrencii","Hook.f.","LC",0.385733228,5.980122438,"subshrub or shrub",381234,"Gymnosperms",542692,5,"AUSTRALASIA",50,"Australia","TAS","Tasmania",0,0,0
